iso,Country Name,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
ESP,Spain,0.831521323,0.822624994,0.82367508,0.81789579,0.809341873,0.813529165,0.811985886,0.81098171,0.810467992,0.80680747,0.80790447,0.804364772,0.80064362,0.800135169,0.791448384,0.774220013,0.779743255,0.786883353,0.776755613,0.781863315,0.783245262,0.775689843,0.78280493,0.78102672,0.769240403,0.759383134,0.76908265,0.768234366,0.763691464,0.745111028,0.743124748,0.737852277,0.720793756,0.717583906,0.711244003,0.689930714,0.712645472,0.732484633,0.72147366,0.691119097,0.66636939,0.665915026,0.6658309,0.653798469,0.659089763,0.689874372,0.651323861,0.665481537,0.745310169,0.72612116,0.710625887,0.66834789,0.603475329,0.536021867,0.612703147,0.555425487,0.531211846,0.488471963,0.536697248,0.568851384,0.518628033,0.526095806,0.552963093,0.569318978,0.546262333,0.563796686,0.587604777,0.560697767,0.569295455,0.548529245,0.511077322,0.550969948,0.496740344,0.553892532,0.524305709,0.507046869,0.541539643,0.5440202,0.525978155,0.524009955,0.533450932,0.520880004,0.517410049,0.536259845,0.594514436,0.577240893,0.547351936,0.550717224,0.524865969,0.485905887,0.45517172,0.542552766,0.53129223,0.56324335,0.550107854,0.53220112,0.578602525,0.567747826,0.572193317,0.501154521,0.510827995,0.458701135,0.417572129,0.409275873,0.441037202,0.464808003,0.452178257,0.440170132,0.411093702,0.25807626,0.421859672,0.398035903,0.346692053,0.331749026,0.334042466,0.321518369,0.458297058,0.510316256,0.516090431,0.461946937,0.424191482,0.399720928,0.444463754,0.411181642,0.4317741,0.3776565,0.3682067,0.328018587,0.354298939,0.366825793,0.341285679,0.431823804,0.416849387,0.443999097,0.304132829,0.247503326,0.2381504,0.2296244,0.1953647,0.194580713,0.1980843,0.194233756,0.176571025,0.1476519,0.136328408,0.1332196,0.08377296,0.06570624,0.05774843,0.0532667,0.04976384,0.04793245,0.03003796,0.007800614,0.01222431,0.01914717,0.006356085,0.00744532,0.007141694,0.00474328,0.002372759,0.005319064,0.004837691,0.003608841,0.005510518,0.003383937,0.004847835,0.002550089,0.00096277,0.000678312,0.000457422,9.50E-05,4.68E-05,0.000722791,0.000628337,0.001003395,0.000802341,0.000575087,0.000491934,0.000221113,0.000205721,0.000205862,0.000159702,0.0124674,0.01499744,0.01243776,0.01488855,0.009938555,0.01242153,0.01484558,0.01497765,0.02212086,0.01996068,0.01993841,0.01996768,0.02229314,0.0199802,0.0199802,0.0199802
LKA,Sri Lanka,0.881657049,0.881492657,0.88132827,0.88116387,0.880999483,0.880835091,0.8806707,0.880506308,0.880341917,0.88017753,0.880013134,0.879848742,0.87968435,0.879519959,0.879355568,0.879191177,0.879026785,0.878862394,0.878698002,0.878533611,0.878369219,0.878204828,0.87804044,0.877876045,0.877711653,0.877547262,0.87738287,0.877218479,0.877054087,0.876889696,0.876725304,0.871562765,0.866400226,0.861237686,0.856075147,0.850912607,0.845750068,0.840587528,0.83542499,0.830262449,0.82509991,0.81993737,0.814774831,0.809612292,0.804449752,0.799287213,0.794124673,0.788962134,0.783799594,0.778637055,0.773474515,0.782163121,0.797026742,0.795808592,0.800710572,0.798504127,0.79556314,0.794105691,0.821210084,0.802434957,0.780966567,0.761284494,0.744565571,0.742468619,0.755136768,0.776608833,0.787993112,0.741307048,0.749478688,0.756085775,0.708315884,0.710987074,0.706080692,0.705859818,0.708984375,0.695518478,0.694638505,0.68295576,0.669803665,0.65,0.633601738,0.662503101,0.667501842,0.652430221,0.65550437,0.666461328,0.662920592,0.65,0.653661504,0.674231189,0.65755141,0.672125289,0.673181438,0.649792143,0.657141381,0.679327217,0.668346409,0.65468254,0.688344099,0.670225912,0.693333333,0.703874434,0.695081051,0.701667895,0.682107483,0.663960036,0.640342651,0.64173672,0.643141361,0.620762039,0.640739443,0.659203201,0.678049413,0.675081545,0.642336512,0.664795659,0.667718324,0.646151277,0.652440033,0.66416735,0.644946201,0.637558762,0.624430625,0.635379606,0.6738125,0.6857594,0.7065363,0.699246838,0.672335726,0.660234742,0.59050843,0.48101225,0.455320481,0.568043742,0.588153265,0.546112261,0.5688292,0.5363228,0.5361312,0.524641079,0.4129179,0.428870572,0.421870999,0.4081369,0.462316817,0.5045302,0.3470365,0.4444373,0.4561753,0.3967084,0.3149853,0.3200482,0.3003812,0.624794,0.737288,0.6619602,0.5429458,0.3681895,0.5564089,0.5794958,0.6691352,0.6478877,0.6346742,0.5902053,0.5500782,0.499073,0.4067634,0.1755042,0.2294914,0.4958638,0.4375585,0.2639345,0.2383642,0.207622,0.1964081,0.2860014,0.3849156,0.3848952,0.2218196,0.2190608,0.172369,0.2492007,0.2617494,0.1591529,0.1624653,0.1192182,0.07332228,0.08090811,0.07964528,0.0666133,0.06620252,0.061558557,0.06929212,0.06279091,0.06188394,0.05455149,0.04867902,0.03190274,0.0301534
LCA,St. Lucia,0.996996816,0.999171684,0.99940224,0.99949171,1,0.999926792,1,1,0.999986909,0.99987182,0.999774449,1,0.99906862,0.998709912,0.998286487,0.998110356,0.99858237,0.998289598,0.99907685,1,1,0.999397191,0.99882977,0.999724597,1,0.99983545,1,1,1,1,1,0.995139832,0.997771744,0.999422698,1,0.999062481,1,1,0.99936726,1,0.997778205,0.996817428,1,1,1,1,1,1,1,0.997626156,1,1,0.99913245,1,1,0.998012142,0.996293697,0.99973947,0.999286366,0.995070465,1,1,1,1,0.992045045,1,0.996757724,1,1,0.999882324,0.983972718,0.976699038,0.989618451,1,1,0.982904598,0.995960384,0.99597245,0.982774581,0.99108752,1,0.99190719,1,1,1,1,1,1,1,0.98326027,0.97697834,0.974318324,0.971233794,0.985651995,1,1,1,0.995143864,1,0.991718916,0.938437436,1,1,0.939638739,0.963601345,0.937921527,0.976292462,0.973266899,0.917241473,0.925369835,0.948679984,0.989406557,1,1,0.977020209,0.959733243,0.942189139,0.997135352,1,1,1,0.945869518,1,0.976901816,0.9866799,1,0.965463,1,1,0.967045145,0.967769405,0.93638249,0.939993805,0.971226909,0.941745,0.929247973,0.9201175,0.9905525,0.9899459,1,0.996697,1,0.914652436,0.9142487,0.902348143,1,1,1,0.9818393,1,1,1,1,1,1,1,1,0.9761447,0.8475807,0.8214068,0.839503,0.7598764,0.8027328,0.8195712,0.8344663,0.7905662,0.7424566,0.7100672,0.7068729,0.6786014,0.6766759,0.6354727,0.6528825,0.68716,0.6994027,0.5986035,0.4975318,0.4069055,0.3567733,0.3065842,0.2581418,0.2192976,0.1925269,0.1760093,0.1595467,0.1534681,0.146410238,0.1386749,0.133362127,0.1272008,0.125213069,0.115617769,0.111761516,0.1069949,0.106269284,0.09899488,0.09365848,0.1258736,0.1258736
SDN,Sudan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996555648,0.998057963,0.999118529,0.999784329,1,1,1,1,1,1,1,1,1,0.992094898,1,1,0.955691811,0.987642878,0.998272477,1,1,1,1,1,1,0.997672324,1,0.956671892,0.955150736,0.960323893,0.84975726,0.9478238,0.9790398,0.9096217,0.883693638,0.841351869,0.871848481,0.815948329,0.809800604,0.803162845,0.797019792,0.790232636,0.783461497,0.7574974,0.7722034,0.7677175,0.73646996,0.7397724,0.752903878,0.729616382,0.6828809,0.741921024,0.7344638,0.755065,0.7567875,0.704629,0.722924,0.6636387,0.5781307,0.6801603,0.6875306,0.6451384,0.68608,0.6457996,0.5988892,0.6246725,0.6874993,0.6970389,0.6872043,0.659238,0.6962944,0.695532,0.7405759,0.7423465,0.5851973,0.4133899,0.4333938,0.3931708,0.2373429,0.2799181,0.2093433,0.1494736,0.102794,0.05630392,0.0219551,0.02093063,0.01980835,0.02417441,0.01943326,0.01989314,0.02193042,0.01620709,0.01443054,0.011321784,0.01124605,0.012606717,0.007115427,0.006645739,0.007115427,0.008967882,0.007726501,0.006963628,0.006761802,0.006645739,0.007097646,0.007590635
SUR,Suriname,0.996996816,0.999171684,0.99940224,0.99949171,1,0.999926792,1,1,0.999986909,0.99987182,0.999774449,1,0.99906862,0.998709912,0.998286487,0.998110356,0.99858237,0.998289598,0.99907685,1,1,0.999397191,0.99882977,0.999724597,1,0.99983545,1,1,1,1,1,0.995139832,0.997771744,0.999422698,1,0.999062481,1,1,0.99936726,1,0.997778205,0.996817428,1,1,1,1,1,1,1,0.997626156,1,1,0.99913245,1,1,0.998012142,0.996293697,0.99973947,0.999286366,0.995070465,1,1,1,1,0.992045045,1,0.996757724,1,1,0.999882324,0.983972718,0.976699038,0.989618451,1,1,0.982904598,0.995960384,0.99597245,0.982774581,0.99108752,1,0.99190719,1,1,1,1,1,0.998895451,0.998009784,0.981217089,0.97494821,0.972293724,0.969215604,0.983603844,0.997922035,0.997325957,0.967469877,0.949724072,0.954358567,0.927897585,0.878044995,0.935645747,0.914939919,0.829013542,0.850154992,0.827498501,0.861351963,0.858682604,0.809253143,0.81642454,0.836990347,0.872922114,0.882268374,0.860276099,0.822997284,0.808435532,0.793657178,0.839941363,0.842354412,0.834032892,0.829149569,0.70657896,0.747015256,0.724789393,0.732044,0.7419265,0.7069979,0.732288967,0.71107579,0.649064808,0.649550919,0.628484537,0.630908393,0.651871539,0.632083766,0.623695967,0.6175677,0.6648425,0.6644354,0.671183565,0.6513862,0.653544919,0.592519169,0.5922576,0.584548349,0.647808,0.6386938,0.6190239,0.6055082,0.6167081,0.610176,0.5351648,0.5147929,0.4912471,0.4135369,0.3436743,0.3150653,0.3069168,0.266494,0.2582645,0.2141148,0.2113963,0.1936712,0.2112875,0.2112875,0.1936712,0.1782297,0.2033493,0.1883428,0.1883428,0.1685515,0.1636581,0.2113963,0.260983,0.4005002,0.3381905,0.1963897,0.1883428,0.1712701,0.3194867,0.2108525,0.1883428,0.1782297,0.1695302,0.1782297,0.1782297,0.1936712,0.1938559,0.183507105,0.175918,0.165881608,0.154923577,0.13833344,0.1342826,0.182810046,0.1559473,0.154878,0.1788063,0.13873
SWZ,Swaziland,0.921239809,0.854593897,0.8842393,0.88068828,0.877137268,0.873586255,0.870035241,0.868107989,0.866180737,0.86425348,0.884273978,0.904294472,0.90671489,0.909135309,0.911555727,0.913976146,0.916396565,0.918816983,0.921237402,0.92365782,0.926078239,0.933893686,0.94170913,0.949524581,0.959736464,0.969948348,0.98016023,0.990372114,0.981300529,0.972228943,0.963157357,0.907410453,0.888677713,0.858483703,0.870894195,0.83884381,0.92706544,0.860615689,0.91457573,0.902665351,0.88867454,0.912118427,1,1,0.894327251,1,1,0.999552939,0.995087863,1,0.984463948,0.983336274,0.819096968,0.887874393,0.908065803,0.85730683,0.800235612,0.828611674,0.839236519,0.784647958,0.704076312,0.733331621,0.761250436,0.894043287,0.936838013,1,1,0.968698905,0.89934907,0.903911996,0.898043333,0.873575905,0.88833515,0.893786285,0.910220423,0.827372185,0.801769202,0.842354,0.733705989,0.812518652,1,1,0.968305138,0.784577756,0.787092243,0.748381128,0.703665136,0.718454912,0.869046991,0.843138512,0.99582601,0.997258382,0.998621985,1,1,1,1,1,1,1,1,1,1,1,1,0.988963793,0.979412286,0.97300075,0.944815272,0.957158139,0.974084149,0.990638229,1,1,1,1,1,0.984449493,1,1,1,0.999072241,0.984488497,1,1,1,1,1,1,1,0.988808664,0.988028169,0.987931035,0.987542088,0.986677632,0.986495177,0.9862069,0.9857798,0.9856716,0.98483965,0.9815341,0.977977839,0.970405405,0.9688158,0.962339332,0.9542607,0.9341463,0.9270784,0.9484954,0.9325056,0.9385714,0.9251606,0.9178125,0.9241379,0.9475345,0.9045515,0.9073256,0.8983134,0.915611,0.8873699,0.8870302,0.8782415,0.8790291,0.8985509,0.9006334,0.9072135,0.9239125,0.9338686,0.9373142,0.9368291,0.8763247,0.881936,0.8779238,0.8635419,0.8875008,0.8114584,0.7694285,0.7790398,0.7598355,0.7499467,0.6564998,0.6681318,0.6633941,0.6615139,0.64835,0.6322177,0.623156067,0.6184736,0.615042411,0.6040833,0.5824843,0.5872238,0.5845027,0.5824843,0.5872825,0.5877429,0.5849532,0.5746974,0.5521804
SWE,Sweden,0.858258842,0.845481139,0.83711202,0.83661123,0.830470827,0.82682339,0.828724892,0.85083141,0.837000352,0.82475701,0.833875174,0.832768566,0.84628262,0.825813499,0.81861242,0.822497087,0.814993425,0.819203879,0.825205157,0.825279212,0.815930195,0.817839829,0.83516693,0.825286402,0.811188575,0.799097391,0.82396772,0.816833234,0.805945266,0.7835895,0.77574379,0.785452143,0.796840465,0.793520904,0.79311768,0.766367241,0.769387476,0.756074049,0.75579561,0.733216232,0.722633368,0.742022891,0.757478437,0.7452003,0.738111715,0.729050587,0.739574571,0.738997128,0.784053924,0.759069851,0.708753602,0.699854276,0.673533239,0.654920449,0.646988426,0.662786566,0.64814571,0.661019744,0.67844055,0.667177278,0.67746063,0.672151532,0.670701486,0.657949793,0.656045631,0.649871355,0.656551064,0.663473868,0.662493145,0.658348036,0.656548117,0.648588861,0.639284079,0.628942587,0.615174263,0.601580372,0.587103825,0.57315834,0.562889198,0.550475394,0.547625562,0.546960822,0.548390206,0.52278071,0.519872162,0.518006347,0.486767639,0.465840956,0.479480015,0.478605813,0.45723768,0.459301221,0.439439747,0.414281033,0.409182857,0.400131671,0.359057037,0.37736496,0.411596259,0.373134874,0.335541543,0.353040364,0.340530106,0.329417779,0.307869387,0.300844108,0.278790272,0.261227811,0.249378469,0.225077703,0.189955418,0.202205245,0.203076425,0.181180455,0.180420283,0.184339955,0.218533312,0.195889101,0.174900746,0.169217515,0.186438011,0.166553451,0.147508551,0.083929122,0.09666311,0.0787792,0.0697574,0.059400265,0.055375563,0.048360891,0.035414885,0.046237624,0.049749123,0.042037373,0.032110426,0.028938309,0.01326042,0.01457089,0.01421582,0.012686342,0.02056818,0.019820479,0.014374504,0.01614282,0.013908106,0.00811999,0.000403432,3.18E-05,0.00091633,0.001098143,0.0089581,0.003309459,0.000535582,0.000995453,3.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004834672,0.00493083,0.01240925,0.004921374,0.004984767,0.007490871,0.007424685,0.007269441,0.007439115,0.004747488,0.007342411,0.007386247,0.007019758,0.007019758,0.009918308,0.009918308
CHE,Switzerland,0.593758182,0.587405648,0.58815548,0.5840287,0.577920669,0.580910658,0.57980866,0.579091615,0.578724788,0.57611095,0.576894274,0.574366708,0.57170958,0.571346507,0.5651436,0.552841466,0.556785407,0.561883883,0.554652043,0.558299262,0.559286058,0.553891017,0.55897163,0.557701881,0.549285714,0.542247008,0.54917307,0.548567341,0.545323424,0.532055832,0.530637505,0.525239683,0.505070657,0.487852405,0.444355171,0.462080262,0.467948718,0.468170781,0.52962963,0.507509011,0.455717131,0.457448494,0.485224586,0.487402038,0.476812159,0.489026755,0.479521789,0.441235136,0.45880671,0.490981432,0.464990584,0.449179104,0.487747497,0.475891344,0.391646542,0.336804545,0.34662211,0.376188083,0.346361042,0.330578695,0.306366678,0.280932352,0.287191757,0.26579071,0.211792028,0.170990159,0.151510148,0.145676833,0.128094913,0.126991497,0.103270078,0.112674536,0.101127582,0.096374178,0.098716282,0.07809088,0.067753094,0.06201459,0.067715437,0.062005823,0.055045455,0.058454804,0.05641253,0.06037923,0.0559303,0.053459983,0.049643258,0.048298418,0.052186729,0.047829856,0.05065596,0.051520685,0.055504334,0.053533971,0.066774712,0.080112366,0.070179053,0.079744694,0.072404368,0.085766756,0.066601958,0.096978029,0.077201587,0.064657007,0.060810008,0.05818347,0.056424345,0.052851099,0.047963628,0.049104923,0.051611399,0.053130447,0.055749228,0.045278721,0.043362856,0.076510229,0.102851088,0.105228602,0.137070611,0.122414948,0.151371381,0.159429628,0.120552115,0.102476184,0.09234751,0.05053985,0.02788021,0.033659875,0.031444189,0.022262931,0.021474222,0.021883554,0.018421599,0.019393194,0.028281599,0.035512048,0.0224777,0.02500488,0.01952299,0.016428979,0.03292615,0.028465167,0.022793858,0.01216099,0.017283846,0.008160862,0.01089893,0.005195448,0.009923353,0.004491307,0.003821605,0.004059593,0.001788783,0.001203229,0.002685759,0.001491255,0.001073741,0.000510608,0.00052108,0.002302787,0.004416601,0.002385214,0.000865801,0.002873917,0.006544155,0.01010817,0.009730426,0.008796992,0.00950179,0.009927558,0.008688021,0.001698468,0.000336002,0.000247981,0.000267079,0.000265474,0.00029936,0.000403058,0.000367545,0.000103663,2.06E-05,6.16E-05,1.36E-05,2.03E-05,6.75E-06,8.74E-05,0.004903188,0.004983965,0.004755409,0.004855267,0.004928795,0.00247558,0,0.002406122,0.002478021,0,0,0,0
SYR,Syria,0.85276739,0.851641245,0.8505151,0.84938896,0.848262813,0.847136668,0.846010524,0.84488438,0.843758236,0.84263209,0.841505947,0.840379803,0.83925366,0.838127514,0.83700137,0.835875226,0.834749082,0.833622937,0.832496793,0.831370649,0.830244505,0.82911836,0.82799222,0.826866072,0.825739928,0.824613783,0.82348764,0.822361495,0.821235351,0.820109206,0.818983062,0.817856918,0.816730774,0.815604629,0.814478485,0.813352341,0.812226197,0.811100052,0.80997391,0.808847764,0.80772162,0.806595475,0.805469331,0.804343187,0.803217043,0.802090898,0.800964754,0.79983861,0.798712465,0.797586321,0.796460177,0.793129247,0.789798317,0.786467386,0.783136456,0.779805526,0.776474596,0.773143666,0.769812736,0.766481805,0.763150875,0.759819945,0.756489015,0.753158085,0.749827154,0.746496224,0.743165294,0.739834364,0.736503434,0.733172504,0.729841573,0.726510643,0.723179713,0.719848783,0.716517853,0.713186922,0.709855992,0.70652506,0.703194132,0.699863202,0.696532272,0.693201341,0.689870411,0.686539481,0.683208551,0.679877621,0.676546691,0.67321576,0.66988483,0.6665539,0.66322297,0.65989204,0.656561109,0.653230179,0.644788535,0.636346891,0.627905247,0.619463603,0.611021959,0.602580315,0.594138671,0.585697027,0.577255382,0.568813738,0.560372094,0.55193045,0.543488806,0.535047162,0.526605518,0.518163874,0.50972223,0.501280586,0.492838942,0.484397297,0.475955653,0.467514009,0.459072365,0.450630721,0.442189077,0.433747433,0.425305789,0.416864145,0.408422501,0.399980856,0.3915392,0.3830976,0.3746559,0.36621428,0.357772636,0.349330992,0.340889348,0.364475944,0.28145709,0.24469995,0.208233102,0.245458269,0.1997764,0.1832535,0.2076758,0.178129026,0.153782,0.124158693,0.084005956,0.0658421,0.059669899,0.05913309,0.06108428,0.06289419,0.06170642,0.05004579,0.05479507,0.04760777,0.04435266,0.04902579,0.03382095,0.02622956,0.02587706,0.02560012,0.02032504,0.01592821,0.01414723,0.01168347,0.01544941,0.01485797,0.0171269,0.01891687,0.02373913,0.03387699,0.03044205,0.03375638,0.03331992,0.0243267,0.02022288,0.02131821,0.02077623,0.01990454,0.01439429,0.01324573,0.01137974,0.008243496,0.006430829,0.000139675,0.000139675,0.003974468,0.000139675,0.000139675,0.000139675,0.000139675,0.000139675,0.000139675,0.000139675,0.000139675,0.000133655,0.000115259,9.86E-05,0.00011873,8.09E-05,8.64E-05,9.24E-05
TZA,Tanzania,0.921239809,0.854593897,0.8842393,0.88068828,0.877137268,0.873586255,0.870035241,0.868107989,0.866180737,0.86425348,0.884273978,0.904294472,0.90671489,0.909135309,0.911555727,0.913976146,0.916396565,0.918816983,0.921237402,0.92365782,0.926078239,0.933893686,0.94170913,0.949524581,0.959736464,0.969948348,0.98016023,0.990372114,0.981300529,0.972228943,0.963157357,0.907410453,0.888677713,0.858483703,0.870894195,0.83884381,0.92706544,0.860615689,0.91457573,0.902665351,0.88867454,0.912118427,1,1,0.894327251,1,1,0.999552939,0.995087863,1,0.984463948,0.983336274,0.819096968,0.887874393,0.908065803,0.85730683,0.800235612,0.828611674,0.839236519,0.784647958,0.704076312,0.733331621,0.761250436,0.894043287,0.936838013,1,1,0.968698905,0.89934907,0.903911996,0.898043333,0.873575905,0.88833515,0.893786285,0.910220423,0.827372185,0.801769202,0.842354,0.733705989,0.812518652,1,1,0.968305138,0.784577756,0.787092243,0.748381128,0.703665136,0.718454912,0.869046991,0.843138512,0.99582601,0.997258382,0.998621985,1,1,1,1,1,1,1,1,1,1,1,1,0.988963793,0.979412286,0.97300075,0.944815272,0.957158139,0.974084149,0.990638229,1,0.978209588,0.928099956,0.87663732,0.828986476,0.793475081,0.806008928,0.777186728,0.74459903,0.706735885,0.696419459,0.707392175,0.6946653,0.6705374,0.6402626,0.633540574,0.631176242,0.624249452,0.584637681,0.53636044,0.538358422,0.56940606,0.542370334,0.543179212,0.5500535,0.55128,0.5607154,0.550077305,0.5440316,0.564470123,0.534489401,0.5185325,0.506027599,0.5262876,0.5570518,0.6272507,0.6564829,0.6762024,0.7097016,0.726533,0.6934861,0.6981021,0.6882405,0.7203462,0.7317214,0.7353911,0.6804414,0.6975971,0.705296,0.7074068,0.7499646,0.7600304,0.8032596,0.8627232,0.7320566,0.6168549,0.515271,0.4067204,0.4561771,0.3700486,0.5597477,0.5863365,0.6197341,0.6390167,0.6331526,0.6052571,0.4925927,0.5252087,0.7072932,0.712513,0.6707024,0.6951235,0.6439162,0.5452074,0.415801257,0.3833151,0.382083075,0.3714871,0.28090445,0.1950213,0.2268069,0.2206113,0.217794,0.1963922,0.2001012,0.2025387,0.1864866
THA,Thailand,0.821521972,0.821260364,0.82099876,0.82073715,0.820475539,0.820213931,0.819952322,0.819690714,0.819429106,0.8191675,0.818905889,0.818644281,0.81838267,0.818121065,0.817859456,0.817597848,0.81733624,0.817074631,0.816813023,0.816551415,0.816289807,0.816028198,0.81576659,0.815504982,0.815243374,0.814981765,0.81472016,0.814458549,0.81419694,0.813935332,0.813673724,0.813412116,0.813150507,0.812888899,0.812627291,0.812365683,0.812104074,0.811842466,0.81158086,0.811319249,0.811057641,0.810796033,0.810534425,0.810272816,0.810011208,0.8097496,0.809487992,0.809226383,0.808964775,0.808703167,0.808441558,0.802360935,0.796280311,0.790199687,0.784119064,0.77803844,0.771957817,0.765877193,0.759796569,0.753715946,0.747635322,0.741554698,0.735474075,0.729393451,0.723312827,0.717232204,0.71115158,0.705070956,0.698990333,0.692909709,0.686829085,0.686127965,0.685426844,0.684725723,0.684024602,0.683323481,0.68262236,0.68192124,0.681220119,0.680518998,0.679817877,0.679116756,0.678415635,0.677714514,0.677013394,0.676312273,0.675611152,0.674910031,0.67420891,0.673507789,0.67280667,0.672105548,0.671404427,0.670703306,0.673159453,0.6756156,0.678071747,0.680527894,0.682984041,0.685440188,0.687896335,0.690352482,0.692808629,0.695264776,0.697720923,0.70017707,0.702633218,0.705089365,0.707545512,0.710001659,0.707037946,0.704074234,0.701110521,0.698146809,0.695183097,0.692219384,0.689255672,0.68629196,0.683328247,0.682574352,0.681820457,0.681066563,0.680312668,0.679558773,0.6788049,0.678051,0.6772971,0.676543193,0.675789299,0.675035404,0.674281509,0.658805823,0.651029875,0.619200738,0.64328117,0.624303335,0.6365152,0.6504007,0.6728922,0.588939982,0.5973616,0.57782134,0.611275331,0.5453437,0.509488218,0.5078567,0.566373,0.593121,0.4984941,0.4517434,0.4048017,0.4817392,0.4143917,0.4100901,0.420146,0.346254,0.3855637,0.353845,0.3611204,0.319094,0.3150587,0.3429235,0.3291557,0.3280054,0.3122718,0.2845661,0.2541501,0.2266964,0.2987818,0.2969822,0.1751126,0.1890265,0.1347212,0.1439024,0.06854728,0.06242409,0.07077913,0.08329945,0.09264528,0.07502569,0.09999278,0.07574724,0.05844486,0.05461601,0.04707595,0.03689305,0.03063969,0.02277781,0.02294249,0.02592889,0.02523858,0.01673518,0.01935162,0.01509988,0.01213683,0.007251209,0.009032122,0.008086909,0.007111953
