iso,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
SAU,316.751,313.431,306.981,300.601,294.219,288.044,281.803,275.662,269.532,263.454,257.215,251.183,245.074,238.809,232.384,225.436,218.309,210.141,201.329,191.984,182.113,171.885,161.626,150.979,140.907,131.949,123.068,114.852,107.221,100.01,93.155,86.814,81.011,75.361,70.151,65.259,60.571,56.084,51.915,48.05,44.395,41.105,38.065,35.352,32.892,30.654,28.617,26.764,25.099,23.597,22.256,20.941,19.763,18.675,17.647,16.721,15.727,14.835,13.986,13.332,12.451,11.714,11.041,10.429,9.808,9.265,8.742,8.251,7.936,7.564,7.152,6.899
SDN,208.918,206.868,202.567,198.789,195.399,192.039,190.177,188.473,190.522,187.334,184.256,181.37,178.512,178.559,170.574,173.875,177.218,175.084,173.353,174.852,173.393,167.141,163.431,154.216,153.354,152.41,151.415,150.279,149.082,147.977,146.88,145.788,144.637,193.447,197.042,194.461,150.149,183.007,223.395,155.319,152.026,149.169,166.515,163.112,122.407,137.69,134.188,131.001,144.053,112.087,105.702,101.733,98.049,99.461,102.659,100.363,89.149,84.551,83.562,77.979,75.769,73.725,71.884,70.118,68.118,66.075,64.188,62.223,60.205,58.478,56.643,54.711
SEN,342.496,336.203,330.18,324.284,318.682,313.364,308.57,304.682,301.739,299.971,299.274,299.151,299.628,300.204,300.824,301.234,300.787,299.702,297.816,295.465,291.801,286.786,280.461,273.021,264.952,255.499,244.959,234.249,223.796,214.237,206.142,199.347,193.164,187.364,180.728,173.388,164.211,156.1,148.546,142.877,138.991,137.045,136.503,137.037,138.056,139.307,140.377,139.554,138.328,135.412,130.124,123.366,115.575,107.337,99.351,92.419,85.366,79.574,74.502,69.926,65.832,62.164,58.761,55.493,52.377,49.413,46.568,44.006,41.762,39.798,38.093,36.707
SGP,141.913,128.801,114.989,100.726,86.719,74.678,66.134,60.828,56.722,52.325,47.733,43.659,40.411,38.009,36.373,35.077,33.636,31.833,30.015,28.463,27.076,25.715,24.17,22.138,19.612,17.227,15.729,15.22,15.187,15.132,14.827,14.167,13.223,12.262,11.504,10.863,10.325,9.788,9.172,8.45,7.674,6.935,6.27,5.731,5.327,5.027,4.806,4.614,4.414,4.159,3.88,3.603,3.368,3.248,3.039,2.94,2.884,2.855,2.845,2.84,2.831,2.812,2.781,2.754,2.743,2.737,2.711,2.648,2.544,2.399,2.236,2.056
SHN,56.697,59.143,53.867,53.298,51.708,51.603,50.102,49.317,48.341,47.68,46.601,47.528,47.179,47.529,44.302,44.373,44.656,42.269,43.965,44.191,43.363,42.254,43.198,42.305,41.418,40.285,40.186,38.506,38.832,38.583,37.016,35.819,35.324,34.387,33.372,33.7,33.03,31.949,31.621,31.145,30.225,29.273,27.319,27.155,25.645,24.336,22.897,20.42,17.786,16.072,16.445,15.982,16.216,15.101,13.934,13.72,14.322,16.354,16.13,15.301,14.799,14.527,15.175,15.034,16.307,16.98,15.534,14.689,14.65,14.011,13.783,13.82
SLB,253.818,249.317,240.321,231.349,222.925,214.346,222.022,195.587,186.978,178.715,170.74,163.299,155.819,148.51,141.416,134.513,127.747,121.32,113.297,105.971,98.871,92.047,85.698,79.84,74.498,77.581,65.196,62.71,57.77,54.902,52.298,50.145,48.198,46.457,44.944,43.524,46.026,41.122,40.115,39.131,38.16,37.195,36.245,35.368,34.343,33.544,32.849,32.245,31.697,31.202,30.747,30.404,30.104,29.851,29.585,29.291,28.902,29.305,27.804,27.924,26.49,25.672,24.914,24.465,25.004,22.919,22.053,21.402,20.729,20.049,19.837,18.73
SLE,455.867,452.123,444.666,437.359,430.844,424.425,418.75,412.433,406.004,399.588,393.394,387.391,381.17,374.973,368.454,362.336,356.214,349.472,343.632,337.936,332.045,326.368,320.952,315.856,310.777,305.597,300.888,296.253,291.953,287.677,283.95,280.306,276.673,273.384,270.385,267.882,265.571,261.94,259.358,257.168,255.019,254.391,250.812,248.537,248.806,246.186,239.877,235.783,233.9,224.599,220.281,213.855,208.196,202.261,196.12,189.639,183.017,176.43,169.108,162.168,154.8,148.16,142.036,135.738,132.762,127.109,120.217,116.487,111.316,107.19,103.255,99.503
SLV,224.392,226.612,223.756,223.025,222.008,220.697,219.084,217.17,214.946,212.397,209.513,206.291,202.743,198.931,194.897,190.93,186.521,182.363,178.317,174.454,170.757,167.341,164.133,161.057,158.049,155.04,151.973,148.769,145.339,142.605,155.079,132.547,133.3,121.274,114.845,107.921,101.723,92.721,85.041,77.168,69.659,62.751,56.451,50.809,46.006,44.953,42.26,39.702,38.223,35.193,33.197,32.527,29.661,28.495,26.55,25.437,23.825,22.615,21.576,20.913,19.43,18.59,17.587,16.804,16.109,15.497,14.883,14.345,13.812,13.326,12.958,12.665
SMR,26.123,25.371,24.585,23.831,23.032,22.247,21.507,20.764,20.05,19.364,18.672,18.007,17.337,16.925,16.465,16.236,15.843,15.325,15.797,15.828,16.718,16.298,17.482,14.438,15.555,16.68,13.928,14.702,12.586,13.146,12.994,10.441,10.292,9.75,9.221,10.772,13.026,13.288,12.981,13.01,12.367,10.642,9.938,10.159,9.415,8.278,10.331,9.58,7.838,6.721,8.747,6.547,5.161,4.846,4.422,4.26,4.142,4.023,3.922,3.853,3.809,3.719,4.234,3.744,3.616,3.574,3.545,3.488,3.426,3.348,3.397,3.155
SOM,257.605,256.495,254.299,252.142,250.023,247.943,245.901,243.895,241.923,239.979,238.057,237.111,234.146,232.115,230.315,228.1,226.159,224.281,222.471,220.727,219.054,217.392,215.718,214.059,236.183,232.692,228.963,206.815,204.999,203.242,201.554,199.942,198.391,195.348,192.72,192.692,191.492,188.801,196.763,183.023,179.615,418.693,417.291,172.892,174.331,172.587,173.396,177.028,172.836,173.335,172.854,172.493,172.516,172.749,172.825,172.401,171.906,171.173,166.757,161.88,169.813,165.427,148.484,143.499,138.848,134.742,131.519,127.768,122.869,118.896,115,111.851
SPM,45.45,43.937,41.21,38.732,36.484,34.524,32.832,31.369,30.105,29.047,28.077,27.209,26.142,21.371,23.9,28.778,29.01,27.188,26.618,27.07,26.742,25.468,23.482,21.204,18.958,17.384,17.823,21.115,21.882,28.02,31.425,29.461,19.815,22.49,25.185,18.235,17.955,17.547,17.264,16.983,14.62,17.283,13.737,14.652,16.436,16.949,12.099,12.008,11.924,11.837,11.743,11.66,11.575,11.486,11.402,6.985,11.222,11.134,7.247,10.969,10.886,10.816,10.777,10.696,10.548,10.46,10.381,10.31,10.23,10.192,10.131,9.912
SRB,137.641,140.557,122.702,122.64,113.367,117.308,107.604,106.048,94.626,94.02,92.368,90.887,87.347,83.623,82.858,79.923,74.287,74.609,72.667,71.07,67.685,65.245,60.776,57.801,55.085,53.534,51.077,48.563,47.269,46.139,44.359,43.592,43.102,44.036,42.884,40.957,39.76,37.39,35.132,32.851,30.248,27.615,25.956,24.75,22.985,20.811,20.037,19.065,19.461,20.38,15.303,14.035,13.101,11.838,10.596,9.776,9.151,8.702,8.124,8.339,7.694,7.344,7.23,7.174,6.88,6.146,6.227,5.941,5.784,5.776,5.692,5.704
SSD,394.009,390.088,383.066,375.909,369.139,366.375,365.453,365.294,372.515,369.832,366.649,363.487,360.688,373.515,346.25,366.556,386.919,383.216,379.376,382.102,378.17,340.837,336.707,310.978,308.114,304.904,302.188,298.351,295.236,291.999,288.607,285.43,282.42,289.043,293.924,289.831,285.387,327.781,659.334,287.276,282.991,278.427,306.438,302.335,228.618,257.453,251.111,241.264,408.69,198.636,185.225,176.118,167.481,155.204,147.653,139.835,133.848,126.903,120.263,115.422,108.868,105.499,100.861,99.848,99.868,99.356,99.211,99.439,98.817,99.078,99.09,99.541
STP,297.159,296.069,294.643,293.297,292.719,296.161,302.615,312.614,294.248,270.101,248.52,227.415,206.326,191.505,175.228,165.208,163.961,156.24,151.956,145.733,140.142,132.771,126.838,119.261,117.436,114.02,110.013,107.91,107.019,109.754,110.767,115.994,118.504,122.189,123.794,118.695,123.961,107.732,104.158,106.389,99.475,99.509,99.655,99.037,97.574,95.405,92.357,88.649,84.42,79.86,75.027,70.078,65.095,60.178,55.513,52.946,47.472,43.184,39.917,36.504,33.526,30.751,28.191,25.873,23.732,21.727,19.926,18.37,17.12,16.076,15.218,14.605
SUR,121.922,120.369,117.312,114.183,110.98,107.707,104.378,101.012,97.649,94.337,91.161,88.234,85.653,83.459,81.617,80.104,78.835,77.691,76.57,75.415,74.19,72.891,71.555,70.214,68.878,67.541,66.205,64.87,63.537,62.208,60.886,59.572,58.275,56.991,55.073,53.285,51.548,49.852,48.213,46.612,45.028,43.521,41.992,40.471,38.988,37.561,36.131,34.796,33.526,32.31,31.168,30.083,29.075,28.133,27.274,26.479,25.836,24.992,24.417,23.703,23.111,22.526,21.945,21.385,20.852,20.313,19.774,19.232,18.658,18.095,17.567,17.073
SVK,125.974,123.839,86.686,73.566,59.809,52.92,47.89,54.032,43.108,39.547,34.717,32.711,30.002,31.91,30.653,34.134,32.18,29.556,28.18,30.834,29.856,28.558,29.796,29.582,27.263,27.427,27.931,24.63,25.134,23.83,23.289,21.682,20.52,19.799,19.407,18.508,16.969,16.421,15.696,15.456,14.227,15.216,14.321,12.427,12.339,12.397,11.786,10.48,11.018,9.883,10.076,7.778,9.017,9.682,8.702,8.625,7.921,7.54,7.231,7.342,6.808,6.054,6.749,6.419,6.795,6.439,6.212,5.48,5.865,6.097,5.952,5.806
SVN,113.397,112.245,102.858,98.903,92.076,90.258,85.766,80.78,73.248,70.831,68.893,64.117,61.769,58.228,55.338,52.398,49.892,47.218,45.185,43.23,40.533,38.293,36.312,35.34,32.672,31.924,29.987,29.675,27.63,25.855,24.694,22.692,22.081,22.299,20.899,19.479,18.484,17.774,15.604,13.998,13.457,13.053,12.653,11.13,10.939,9.742,8.604,8.014,8.065,7.252,6.901,6.615,5.787,5.584,5.535,5.545,4.647,3.986,3.749,3.42,3.229,3.579,2.514,3.287,2.487,2.319,2.578,2.48,2.206,2.563,2.445,2.364
SWE,25.481,25.889,24.65,22.803,22.109,21.59,21.169,21.35,19.331,19.813,19.8,19.058,18.599,18.386,17.334,15.733,15.225,14.689,14.831,13.715,13.381,13.035,12.631,11.334,11.272,10.051,9.583,9.45,9.081,9.242,8.33,7.868,8.068,8.019,7.368,8.045,7.288,7.403,7.118,7.007,7.195,7.089,6.229,5.703,5.165,4.68,4.614,4.409,4.281,3.906,3.946,4.376,4.096,3.93,3.614,3.267,3.532,3.16,3.033,3.295,3.148,2.587,3.104,3.123,2.621,2.937,2.967,2.755,2.586,2.503,2.768,2.373
SWZ,238.874,235.795,232.927,229.865,226.659,223.805,220.868,217.825,214.873,211.679,208.548,205.202,201.819,198.143,194.316,190.391,186.362,182.145,178.296,174.057,169.567,164.66,159.317,153.561,147.761,141.795,135.887,130.124,124.602,119.127,113.684,108.36,102.749,108.431,92.07,86.041,81.059,76.509,72.542,69.394,67.313,66.678,68.335,71.486,76.865,83.334,90.442,95.931,101.786,107.02,112.253,116.374,117.374,119.048,119.563,119.15,108.645,103.493,101.529,95.636,85.197,73.61,66.694,63.248,62.948,57.832,56.1,58.157,53.152,49.278,48.063,50.501
SXM,102.368,94.079,72.076,73.502,68.912,65.372,69.051,60.039,56.635,57.294,56.185,59.241,52.349,42.335,42.06,54.689,43.574,39.768,41.383,34.538,26.788,28.482,27.508,26.205,25.454,24.473,23.952,25.465,26.582,28.465,31.302,30.257,25.461,24.785,25.283,25.759,26.131,26.022,23.506,24.833,25.522,26.973,24.852,25.615,25.454,25.209,23.65,20.884,21.732,17.464,18.74,18.748,17.921,19.823,19.559,16.416,15.662,16.766,16.094,16.788,17.531,18.39,18.621,17.804,14.184,13.867,14.427,18.248,17.48,16.973,16.957,16.952
SYC,116.122,115.134,113.956,112.71,111.545,110.314,109.129,107.891,106.725,105.597,104.391,103.031,101.419,99.704,97.664,95.171,92.254,88.767,84.745,80.186,75.317,70.339,65.381,60.467,55.558,50.752,46.057,41.596,37.414,33.669,30.373,27.564,25.238,23.3,21.711,20.408,19.324,18.406,17.617,16.919,16.306,15.763,15.299,14.916,14.601,14.344,14.136,15.334,13.871,13.798,13.746,13.711,13.707,13.707,14.015,13.739,13.77,13.913,13.88,13.969,14.083,14.213,14.348,14.496,14.652,14.78,14.814,14.718,14.529,14.248,13.95,13.639
SYR,275.829,272.042,264.729,257.38,241.735,226.986,213.642,201.308,189.893,179.537,170.04,161.697,154.269,147.424,141.128,135.033,128.941,122.787,116.636,110.527,104.553,98.854,93.782,88.937,84.378,79.984,75.784,71.607,67.589,63.865,60.222,63.193,70.604,50.622,47.954,45.54,43.388,41.482,39.772,38.175,36.704,35.232,33.753,32.25,30.74,29.23,27.792,26.44,25.19,24.053,23.028,22.162,21.392,20.689,20.149,19.705,19.337,19.073,18.914,18.844,18.875,20.148,38.145,46.903,48.772,42.921,40.642,23.691,23.52,22.235,22.484,21.965
TCA,211.168,206.794,198.025,189.368,181.292,173.103,165.157,157.468,152.271,146.948,146.163,144.856,136.849,122.287,105.751,97.77,98.07,103.566,111.26,118.206,121.342,117.474,103.734,77.469,43.902,24.947,16.391,13.715,14.747,17.583,20.216,21.18,20.55,18.868,16.763,14.817,13.434,12.472,12.752,15.407,20.205,21.707,19.293,21.516,29.779,35.593,17.852,16.392,9.785,11.552,17.43,17.151,11.818,14.925,10.312,9.496,11.117,15.867,11.398,8.958,12.576,12.752,8.948,8.866,8.184,8.801,8.324,8.673,9.167,14.326,14.534,14.191
TCD,331.933,330.341,327.178,323.793,320.632,317.494,314.213,311.004,307.914,304.694,301.59,298.695,295.581,292.459,289.35,287.715,282.406,278.246,273.355,268.447,263.501,262.519,252.943,252.903,251.804,250.239,247.12,245.571,243.741,242.119,240.641,239.971,237.438,234.731,231.658,230.046,224.367,221.324,218.967,215.437,212.41,211.203,207.529,204.315,201.995,199.176,196.975,194.288,191.071,187.976,184.953,181.273,177.425,174.075,171.058,167.486,164.262,160.033,156.172,152.121,148.068,144.268,140.041,136.196,132.461,128.977,125.101,121.231,117.404,113.613,110.039,106.696
TGO,282.991,281.221,279.578,277.745,275.814,273.929,271.747,269.742,267.601,264.928,262.544,259.863,257.288,254.356,251.05,247.825,244.078,240.167,235.927,231.597,227.005,222.459,217.64,212.784,207.999,203.169,198.295,193.529,188.873,184.26,180.146,175.911,171.823,167.932,164.305,160.929,157.812,154.982,152.572,150.163,148.02,146.229,144.083,141.978,139.566,136.875,133.938,130.735,127.768,123.943,120.362,116.944,113.226,109.86,106.544,103.501,100.415,97.603,94.681,91.867,89.175,86.389,83.698,80.986,78.438,75.946,73.57,71.14,68.817,66.496,64.392,62.366
THA,206.176,199.14,192.503,186.096,179.788,173.723,167.903,162.281,157.318,151.802,146.43,141.36,136.654,131.574,126.78,122.061,117.426,112.785,108.167,103.479,98.82,94.231,89.763,85.44,81.328,77.519,73.756,70.268,67.054,63.866,60.906,58.074,55.403,52.896,50.414,48.034,45.741,43.496,41.572,39.292,37.125,35.164,33.292,31.573,29.977,28.508,27.014,25.667,24.334,23.127,22.036,20.987,19.957,18.944,19.119,17.202,16.499,15.644,14.922,14.258,13.67,13.228,12.442,11.9,11.344,10.822,10.355,9.931,9.463,9.048,8.669,8.319
TJK,223.604,222.219,219.278,216.296,213.293,210.253,207.197,204.131,201.058,198.004,194.986,192.013,189.102,186.233,183.385,180.502,177.512,174.36,171.033,167.544,163.914,160.163,156.383,150.973,145.927,141.242,137.329,134.197,132.031,130.738,129.93,129.255,128.272,126.431,123.258,119.097,113.982,108.862,104.625,102.513,102.358,105.251,114.093,113.228,113.732,111.713,110.761,102.778,97.033,90.001,83.434,77.061,70.994,65.219,60.084,55.664,51.886,48.875,46.271,44.394,42.932,41.425,40.338,39.38,38.466,37.477,36.485,35.381,34.354,33.334,32.276,31.316
TKL,72.695,70.686,68.583,66.454,64.299,61.768,60.357,58.856,57.368,55.815,54.211,52.449,50.801,49.157,47.657,46.264,45.006,43.722,42.198,40.557,38.84,36.898,35.626,34.652,35.159,35.809,36.406,35.382,34.864,32.869,31.521,30.081,29.098,27.768,26.461,25.354,24.372,23.464,22.67,21.979,21.334,20.679,19.971,19.234,18.554,17.879,17.243,16.587,15.923,15.303,14.669,14.093,13.561,13.111,12.632,12.102,11.637,11.143,10.606,10.138,9.671,9.193,8.696,8.186,7.821,7.515,7.245,6.914,6.611,6.348,6.084,5.842
TKM,216.004,213.632,209.164,204.784,200.476,196.239,192.056,187.928,183.855,179.832,175.842,171.886,167.964,164.068,160.217,156.423,152.706,149.084,145.581,142.196,138.949,135.855,132.894,130.042,127.273,124.551,121.828,119.076,116.272,113.355,110.384,107.354,104.309,101.302,98.395,95.677,91.175,87.232,83.858,81.146,79.386,78.581,78.516,78.874,79.289,79.421,79.037,77.844,75.844,73.06,69.663,65.975,62.22,58.61,55.21,52.271,49.586,47.393,45.602,44.21,43.197,42.463,42.051,41.936,41.979,42.221,42.562,42.827,42.825,42.428,41.806,41.029
TLS,402.896,399.586,395.256,391.711,387.69,383.517,379.51,375.837,372.241,368.498,362.4,357.905,353.381,349.776,345.742,336.966,329.554,321.222,315.689,310.294,305.308,299.243,292.835,285.485,307.999,383.872,364.337,388.583,432.595,419.494,320.373,304.553,287.787,278.274,250.58,252.599,246.613,230.945,231.764,225.765,223.315,221.625,209.809,200.18,191.95,193.694,185.981,178.815,182.559,192.579,107.645,101.822,96.164,91.088,85.72,80.658,75.732,71.387,67.353,63.891,60.979,58.478,56.079,53.882,51.796,49.752,47.972,46.272,44.753,43.361,42.052,41.149
TON,125.908,123.76,119.61,115.597,111.716,108.06,104.532,101.096,97.757,94.498,91.18,87.974,83.92,79.9,75.626,71.158,66.552,61.964,57.51,53.265,49.363,46.247,43.55,41.535,39.027,37.107,35.318,33.802,32.247,30.897,29.714,28.694,28.68,27.133,26.505,25.921,25.342,24.711,24.007,23.26,22.579,21.633,20.885,20.207,19.632,19.153,18.732,18.371,18.011,17.62,17.192,16.917,16.273,15.819,15.392,14.992,14.618,14.263,13.954,14.397,13.433,13.222,13.045,12.891,12.872,12.654,12.527,12.378,12.181,11.927,11.662,11.376
TTO,95.377,93.558,89.919,86.354,83.415,80.725,77.926,75.267,72.632,70.057,67.607,65.291,63.086,61.334,59.226,57.615,56.193,54.912,53.741,52.676,51.629,50.59,49.484,48.351,47.186,45.924,44.638,43.306,41.944,40.608,39.305,38.07,36.903,35.772,34.74,33.78,32.907,32.125,31.42,30.768,30.252,29.697,29.27,29.029,28.668,28.44,28.26,28.12,28.027,27.955,27.825,27.665,27.357,26.953,26.449,25.845,25.156,24.478,23.837,23.164,22.484,21.844,21.194,20.584,19.923,19.34,18.802,18.22,18.445,17.732,17.082,16.733
TUN,300.244,300.329,299.004,296.65,294.479,291.693,288.574,284.771,280.273,275.195,269.601,263.46,256.711,249.021,241.097,232.573,223.801,212.156,200.862,191.759,179.873,170.25,160.79,152.052,142.783,133.682,125.218,116.708,108.921,101.715,95.214,89.429,84.647,79.454,74.983,70.787,66.967,63.507,60.337,57.742,55.374,52.89,50.528,48.056,45.448,42.797,40.079,37.326,34.655,32.168,29.933,27.954,26.191,24.642,23.251,22.07,21.057,20.226,19.476,18.92,18.427,18.169,17.752,17.509,17.338,17.23,17.11,17.085,17.048,16.875,16.638,16.316
TUR,304.574,303.784,302.075,299.875,293.919,288.435,282.694,276.961,270.565,263.679,256.308,248.663,240.834,232.963,225.397,218.131,211.555,204.706,198.632,192.72,187.139,181.448,175.671,169.924,164.069,158.398,152.592,146.065,140.026,133.991,127.976,121.828,115.806,110.072,104.113,98.558,93.228,88.138,83.298,78.635,74.152,69.778,65.648,61.503,57.61,53.929,50.368,47.023,43.879,42.628,37.965,35.276,32.761,30.421,28.213,26.174,24.3,22.542,20.941,19.478,18.124,16.946,15.802,14.753,13.819,12.961,12.151,11.413,10.716,10.089,9.516,8.99
TUV,259.005,254.648,245.867,237.36,228.946,217.772,207.169,196.916,187.583,178.619,170.168,162.257,154.679,147.649,140.793,134.14,127.922,122.158,116.447,111.06,105.512,100.088,106.057,89.513,84.302,79.666,75.315,71.528,68.197,65.369,62.83,60.645,58.831,57.279,55.975,55.043,54.377,53.88,53.439,52.999,52.508,51.94,58.575,50.429,49.49,48.369,47.188,45.837,44.466,43.168,42.011,41.07,40.243,39.468,38.648,37.657,36.552,35.273,33.948,32.599,31.278,30.058,28.98,27.927,26.965,26.038,25.179,24.366,23.565,22.796,22.035,21.282
TWN,126.566,118.469,110.455,103.271,96.35,89.794,83.794,78.384,73.099,67.535,61.452,60.036,54.754,50.4,42.977,38.947,36.17,35.276,32.474,29.874,26.131,25.349,22.836,22.272,20.527,19.196,17.729,16.913,15.876,15.285,14.996,13.872,12.836,11.789,10.809,10.684,9.703,8.343,8.695,8.703,8.4,7.972,7.88,7.493,7.518,8.662,8.908,8.94,8.541,7.887,7.932,7.559,7.148,6.549,6.707,6.419,5.948,5.893,5.846,5.298,4.983,5.353,5.138,4.612,4.576,4.911,4.739,4.64,4.572,4.513,4.451,4.4
TZA,259.282,257.08,255.126,253.008,251.099,249.361,247.786,246.167,244.462,243.022,241.304,239.638,237.809,235.567,233.176,230.44,227.561,224.467,221.356,218.081,214.609,211.239,207.522,203.707,199.622,195.353,191.141,186.981,183.356,179.87,178.111,177.293,177.447,177.809,178.078,177.399,175.673,173.391,170.786,167.934,165.553,163.574,162.312,159.956,158.115,155.708,152.556,149.096,143.306,137.077,129.664,121.848,113.859,106.276,99.776,93.755,88.624,83.591,79.519,75.245,71.839,68.354,65.257,62.478,59.516,57.596,55.29,53.22,51.011,49.306,47.604,45.865
UGA,268.55,265.585,259.886,254.379,249.598,244.7,240.037,235.003,230.394,226.174,222.557,218.969,215.449,211.872,208.494,205.168,202.589,198.394,195.563,193.122,191.744,201.936,202.333,199.099,207.111,206.066,210.493,214.865,222.235,224.675,235.86,233.681,221.279,215.196,209.157,197.506,194.264,191.463,189.179,186.467,183.072,178.419,174.193,170.251,167.234,165.148,163.372,160.725,157.414,152.189,146.1,138.886,131.677,123.709,114.953,106.83,99.351,92.591,86.66,81.318,76.241,71.445,66.545,62.218,58.266,54.791,51.489,48.993,46.627,44.675,43.1,41.62
UKR,75.218,74.738,71.04,67.357,63.03,58.647,54.805,52.05,47.527,43.748,40.289,39.012,39.413,37.908,36.461,36.633,36.66,37.194,36.941,38.652,38.65,37.341,37.482,36.767,37.275,37.047,36.765,36.853,36.55,35.866,34.96,32.986,31.331,30.068,29.348,27.968,24.861,24.687,23.828,21.898,21.407,21.902,21.494,21.808,21.527,22.033,20.977,19.893,18.341,18.087,17.461,16.48,15.653,14.256,13.35,13.429,12.868,13.284,12.679,11.364,11.031,10.75,10.221,9.644,9.349,8.683,8.017,7.816,7.433,7.485,6.282,6.51
URY,66.077,64.647,63.637,62.824,62.004,60.988,59.796,58.562,57.415,56.473,55.838,55.47,55.239,55.013,54.665,54.081,53.282,52.441,51.516,50.761,50.241,49.929,49.696,49.461,49.103,48.505,47.636,46.507,45.116,43.448,41.499,39.322,37.022,34.671,32.342,30.096,28.003,26.142,24.575,23.339,22.465,21.906,21.535,21.239,20.913,20.458,19.849,19.15,18.404,17.657,16.951,16.298,15.68,15.056,14.429,13.801,13.113,12.483,11.887,11.389,10.984,10.673,10.373,10.004,9.499,8.822,8.058,7.301,6.803,6.631,5.291,5.59
USA,36.988,36.849,36.686,34.917,33.065,32.147,31.614,31.705,31.672,30.852,30.578,29.312,29.041,29.063,28.666,27.85,27.181,25.857,25.656,24.872,24.188,22.016,20.972,20.426,19.77,18.657,17.847,16.833,16.31,15.634,15.189,14.246,13.804,13.261,12.953,12.851,12.486,12.307,12.266,12.259,11.524,11.085,10.438,10.301,9.914,9.381,9.073,8.841,8.853,8.668,8.474,8.222,8.262,8.259,8.143,8.234,8.152,8.186,7.919,7.618,7.246,7.086,7.032,6.934,6.789,6.863,6.843,6.681,6.533,6.466,6.382,6.298
UZB,180.036,178.441,175.308,172.177,169.074,165.967,162.847,159.733,156.612,153.493,150.383,147.276,144.183,141.098,138.032,134.959,131.814,128.647,125.489,122.368,119.342,116.474,113.81,111.365,109.124,107.074,105.177,103.367,101.549,99.67,97.643,95.377,92.883,90.18,87.31,84.298,79.783,76.092,73.236,71.482,70.618,70.41,70.338,70.329,70.078,69.492,68.588,67.383,65.713,63.469,60.718,57.428,53.965,50.396,46.837,43.378,40.123,36.971,34.021,31.267,28.731,26.443,24.344,22.482,20.829,19.348,18.026,16.843,15.817,14.871,13.988,13.162
VAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCT,184.12,182.047,183.094,184.076,184.951,198.824,186.236,186.309,185.249,181.684,174.152,163.119,149.624,135.041,120.877,108.193,97.36,88.829,82.02,77.412,74.72,73.684,73.864,74.74,75.325,74.644,72.357,68.509,63.513,58.219,52.799,47.809,43.203,39.012,35.321,32.202,29.606,27.538,25.935,24.695,23.753,23.055,23.148,22.31,22.19,22.177,22.229,22.28,22.287,22.246,22.15,22.024,22.309,21.722,21.589,21.441,21.279,21.06,20.748,20.321,19.806,19.203,18.573,20.145,17.344,16.739,16.271,15.628,15.091,14.594,14.261,14.091
VEN,149.32,146.936,142.343,137.787,133.273,128.759,124.3,119.911,115.587,111.372,107.288,103.33,99.578,95.969,92.528,89.174,85.805,82.494,78.791,75.13,71.415,67.738,64.196,60.873,57.808,55.019,52.489,49.824,47.941,45.977,44.028,42.229,40.522,38.956,37.554,36.261,34.908,33.634,32.248,30.835,29.607,28.552,27.84,27.303,26.868,26.277,25.516,24.581,23.48,23.239,21.616,20.932,20.377,19.8,19.179,18.571,17.904,17.443,17.158,17.046,17.096,17.174,17.335,17.62,18.003,18.358,18.564,18.868,18.876,18.649,18.626,18.653
VGB,131.101,128.918,131.246,132.736,133.15,132.142,130.284,127.367,123.437,119.817,117.454,112.605,100.691,81.842,68.688,61.909,59.196,58.345,57.281,53.488,44.849,41.558,41.591,40.447,40.981,44.418,42.654,41.716,47.594,51.026,50.407,46.75,39.055,31.226,24.727,17.644,15.967,17.259,17.518,17.031,19.296,27.587,25.901,22.553,26.413,23.583,21.262,21.883,19.407,20.442,22.701,22.676,22.915,23.592,23.719,21.893,21.658,21.568,23.673,21.234,21.062,20.677,20.31,19.945,19.593,19.234,18.892,22.236,18.226,17.907,17.595,17.115
VIR,73.263,70.105,66.788,63.684,61.52,59.853,58.433,56.16,53.771,51.337,48.923,46.625,44.38,42.377,40.522,38.759,37.048,35.51,33.981,32.571,31.334,30.166,28.944,28.115,27.459,27.033,26.708,26.486,26.308,26.089,25.79,25.121,24.37,23.593,22.69,21.578,20.52,19.919,19.175,18.414,16.951,15.932,15.191,14.652,14.244,14.487,13.214,12.702,12.228,12.178,11.568,11.181,10.542,10.197,9.965,9.759,9.614,9.452,9.21,9.008,8.81,8.59,8.36,8.087,7.807,7.499,7.114,7.719,6.932,6.795,6.641,6.474
